Parametro,Fecha,valor,Unidad
NO,2024-01-08,0.006,ppm
NO,2024-01-08,0.007,ppm
NO,2024-01-08,0.006,ppm
NO,2024-01-08,0.026,ppm
NO,2024-01-08,0.015,ppm
NO,2024-01-08,0.007,ppm
NO,2024-01-08,0.006,ppm
NO,2024-01-08,0.005,ppm
NO,2024-01-08,0.005,ppm
NO,2024-01-09,0.004,ppm
NO,2024-01-09,0.004,ppm
NO,2024-01-09,0.004,ppm
NO,2024-01-09,0.004,ppm
NO,2024-01-09,0.004,ppm
NO,2024-01-09,0.004,ppm
NO,2024-01-09,0.011,ppm
NO,2024-01-09,0.011,ppm
NO,2024-01-09,0.1,ppm
NO,2024-01-09,0.102,ppm
NO,2024-01-09,0.053,ppm
NO,2024-01-09,0.014,ppm
NO,2024-01-09,0.01,ppm
NO,2024-01-09,0.007,ppm
NO,2024-01-09,0.006,ppm
NO,2024-01-09,0.005,ppm
NO,2024-01-09,0.005,ppm
NO,2024-01-09,0.004,ppm
NO,2024-01-09,0.004,ppm
NO,2024-01-09,0.007,ppm
NO,2024-01-09,0.011,ppm
NO,2024-01-09,0.015,ppm
NO,2024-01-09,0.018,ppm
NO,2024-01-09,0.032,ppm
NO,2024-01-10,0.012,ppm
NO,2024-01-10,0.005,ppm
NO,2024-01-10,0.012,ppm
NO,2024-01-10,0.007,ppm
NO,2024-01-10,0.008,ppm
NO,2024-01-10,0.017,ppm
NO,2024-01-10,0.053,ppm
NO,2024-01-10,0.11,ppm
NO,2024-01-10,0.113,ppm
NO,2024-01-10,0.087,ppm
NO,2024-01-10,0.064,ppm
NO,2024-01-10,0.051,ppm
NO,2024-01-10,0.05,ppm
NO,2024-01-10,0.023,ppm
NO,2024-01-10,0.015,ppm
NO,2024-01-10,0.012,ppm
NO,2024-01-10,0.008,ppm
NO,2024-01-10,0.005,ppm
NO,2024-01-10,0.005,ppm
NO,2024-01-10,0.038,ppm
NO,2024-01-10,0.053,ppm
NO,2024-01-10,0.066,ppm
NO,2024-01-10,0.044,ppm
NO,2024-01-10,0.078,ppm
NO,2024-01-11,0.055,ppm
NO,2024-01-11,0.039,ppm
NO,2024-01-11,0.025,ppm
NO,2024-01-11,0.028,ppm
NO,2024-01-11,0.036,ppm
NO,2024-01-11,0.049,ppm
NO,2024-01-11,0.037,ppm
NO,2024-01-11,0.058,ppm
NO,2024-01-11,0.117,ppm
NO,2024-01-11,0.098,ppm
NO,2024-01-11,0.078,ppm
NO,2024-01-11,0.034,ppm
NO,2024-01-11,0.032,ppm
NO,2024-01-11,0.033,ppm
NO,2024-01-11,0.012,ppm
NO,2024-01-11,0.008,ppm
NO,2024-01-11,0.006,ppm
NO,2024-01-11,0.005,ppm
NO,2024-01-11,0.011,ppm
NO,2024-01-11,0.035,ppm
NO,2024-01-11,0.076,ppm
NO,2024-01-11,0.102,ppm
NO,2024-01-11,0.122,ppm
NO,2024-01-11,0.115,ppm
NO,2024-01-12,0.11,ppm
NO,2024-01-12,0.102,ppm
NO,2024-01-12,0.09,ppm
NO,2024-01-12,0.075,ppm
NO,2024-01-12,0.054,ppm
NO,2024-01-12,0.03,ppm
NO,2024-01-12,0.016,ppm
NO,2024-01-12,0.018,ppm
NO,2024-01-12,0.024,ppm
NO,2024-01-16,0.015,ppm
NO,2024-01-16,0.013,ppm
NO,2024-01-16,0.013,ppm
NO,2024-01-16,0.015,ppm
NO,2024-01-16,0.017,ppm
NO,2024-01-16,0.018,ppm
NO,2024-01-16,0.018,ppm
NO,2024-01-16,0.019,ppm
NO,2024-01-16,0.026,ppm
NO,2024-01-16,0.031,ppm
NO,2024-01-16,0.026,ppm
NO,2024-01-17,0.014,ppm
NO,2024-01-17,0.01,ppm
NO,2024-01-17,0.008,ppm
NO,2024-01-17,0.008,ppm
NO,2024-01-17,0.008,ppm
