Parametro,Fecha,Hora,Concentraciones horarias,Unidad
PM2.5,2024-02-16,22:00 - 23:00,28,µg/m³
PM2.5,2024-02-17,23:00 - 0:00,28,µg/m³
PM2.5,2024-02-18,1:00 - 2:00,23,µg/m³
PM2.5,2024-02-18,3:00 - 4:00,21,µg/m³
PM2.5,2024-02-18,13:00 - 14:00,39,µg/m³
PM2.5,2024-02-18,14:00 - 15:00,31,µg/m³
PM2.5,2024-02-18,15:00 - 16:00,31,µg/m³
PM2.5,2024-02-18,16:00 - 17:00,31,µg/m³
PM2.5,2024-02-18,17:00 - 18:00,31,µg/m³
PM2.5,2024-02-18,18:00 - 19:00,33,µg/m³
PM2.5,2024-02-18,19:00 - 20:00,33,µg/m³
PM2.5,2024-02-18,20:00 - 21:00,28,µg/m³
PM2.5,2024-02-18,21:00 - 22:00,28,µg/m³
PM2.5,2024-02-18,22:00 - 23:00,27,µg/m³
PM2.5,2024-02-19,23:00 - 0:00,27,µg/m³
PM2.5,2024-02-19,0:00 - 1:00,18,µg/m³
PM2.5,2024-02-20,0:00 - 1:00,19,µg/m³
PM2.5,2024-02-20,1:00 - 2:00,19,µg/m³
PM2.5,2024-02-20,2:00 - 3:00,17,µg/m³
PM2.5,2024-02-20,3:00 - 4:00,17,µg/m³
PM2.5,2024-02-20,4:00 - 5:00,21,µg/m³
PM2.5,2024-02-20,6:00 - 7:00,18,µg/m³
PM2.5,2024-02-20,7:00 - 8:00,18,µg/m³
PM2.5,2024-02-20,8:00 - 9:00,18,µg/m³
PM2.5,2024-02-20,9:00 - 10:00,18,µg/m³
PM2.5,2024-02-20,10:00 - 11:00,20,µg/m³
PM2.5,2024-02-20,11:00 - 12:00,35,µg/m³
PM2.5,2024-02-20,12:00 - 13:00,39,µg/m³
PM2.5,2024-02-20,13:00 - 14:00,18,µg/m³
PM2.5,2024-02-20,14:00 - 15:00,23,µg/m³
PM2.5,2024-02-20,15:00 - 16:00,23,µg/m³
PM2.5,2024-02-20,16:00 - 17:00,12,µg/m³
PM2.5,2024-02-20,17:00 - 18:00,7,µg/m³
PM2.5,2024-02-20,18:00 - 19:00,9,µg/m³
PM2.5,2024-02-20,19:00 - 20:00,8,µg/m³
PM2.5,2024-02-20,20:00 - 21:00,7,µg/m³
PM2.5,2024-02-20,21:00 - 22:00,9,µg/m³
PM2.5,2024-02-20,22:00 - 23:00,10,µg/m³
PM2.5,2024-02-21,23:00 - 0:00,10,µg/m³
PM2.5,2024-02-21,0:00 - 1:00,9,µg/m³
PM2.5,2024-02-21,1:00 - 2:00,10,µg/m³
PM2.5,2024-02-21,2:00 - 3:00,12,µg/m³
PM2.5,2024-02-21,3:00 - 4:00,13,µg/m³
PM2.5,2024-02-21,4:00 - 5:00,12,µg/m³
PM2.5,2024-02-21,5:00 - 6:00,14,µg/m³
PM2.5,2024-02-21,6:00 - 7:00,21,µg/m³
PM2.5,2024-02-21,7:00 - 8:00,20,µg/m³
PM2.5,2024-02-21,8:00 - 9:00,23,µg/m³
PM2.5,2024-02-21,9:00 - 10:00,21,µg/m³
PM2.5,2024-02-21,10:00 - 11:00,33,µg/m³
PM2.5,2024-02-21,11:00 - 12:00,39,µg/m³
PM2.5,2024-02-21,12:00 - 13:00,52,µg/m³
PM2.5,2024-02-21,13:00 - 14:00,35,µg/m³
PM2.5,2024-02-21,14:00 - 15:00,26,µg/m³
PM2.5,2024-02-21,15:00 - 16:00,19,µg/m³
PM2.5,2024-02-21,16:00 - 17:00,12,µg/m³
PM2.5,2024-02-21,17:00 - 18:00,11,µg/m³
PM2.5,2024-02-21,20:00 - 21:00,16,µg/m³
PM2.5,2024-02-21,21:00 - 22:00,24,µg/m³
PM2.5,2024-02-21,22:00 - 23:00,19,µg/m³
PM2.5,2024-02-22,23:00 - 0:00,13,µg/m³
PM2.5,2024-02-26,14:00 - 15:00,38,µg/m³
PM2.5,2024-02-26,15:00 - 16:00,31,µg/m³
PM2.5,2024-02-26,16:00 - 17:00,26,µg/m³
PM2.5,2024-02-26,17:00 - 18:00,19,µg/m³
PM2.5,2024-02-26,18:00 - 19:00,19,µg/m³
PM2.5,2024-02-26,19:00 - 20:00,20,µg/m³
PM2.5,2024-02-26,20:00 - 21:00,18,µg/m³
PM2.5,2024-02-26,21:00 - 22:00,18,µg/m³
PM2.5,2024-02-26,22:00 - 23:00,19,µg/m³
PM2.5,2024-02-27,23:00 - 0:00,19,µg/m³
PM2.5,2024-02-27,0:00 - 1:00,22,µg/m³
PM2.5,2024-02-27,1:00 - 2:00,23,µg/m³
PM2.5,2024-02-27,2:00 - 3:00,28,µg/m³
PM2.5,2024-02-27,3:00 - 4:00,26,µg/m³
PM2.5,2024-02-27,4:00 - 5:00,27,µg/m³
PM2.5,2024-02-27,5:00 - 6:00,21,µg/m³
PM2.5,2024-02-27,6:00 - 7:00,17,µg/m³
PM2.5,2024-02-27,7:00 - 8:00,14,µg/m³
PM2.5,2024-02-27,8:00 - 9:00,12,µg/m³
PM2.5,2024-02-27,9:00 - 10:00,15,µg/m³
PM2.5,2024-02-27,10:00 - 11:00,16,µg/m³
PM2.5,2024-02-27,11:00 - 12:00,16,µg/m³
PM2.5,2024-02-27,12:00 - 13:00,10,µg/m³
PM2.5,2024-02-27,13:00 - 14:00,9,µg/m³
PM2.5,2024-02-27,14:00 - 15:00,10,µg/m³
PM2.5,2024-02-27,15:00 - 16:00,10,µg/m³
PM2.5,2024-02-27,16:00 - 17:00,9,µg/m³
PM2.5,2024-02-27,17:00 - 18:00,11,µg/m³
PM2.5,2024-02-27,18:00 - 19:00,14,µg/m³
PM2.5,2024-02-27,19:00 - 20:00,21,µg/m³
PM2.5,2024-02-27,20:00 - 21:00,22,µg/m³
PM2.5,2024-02-27,21:00 - 22:00,18,µg/m³
PM2.5,2024-02-27,22:00 - 23:00,19,µg/m³
PM2.5,2024-02-28,23:00 - 0:00,20,µg/m³
PM2.5,2024-02-28,0:00 - 1:00,22,µg/m³
PM2.5,2024-02-28,1:00 - 2:00,23,µg/m³
PM2.5,2024-02-28,2:00 - 3:00,22,µg/m³
PM2.5,2024-02-28,3:00 - 4:00,18,µg/m³
PM2.5,2024-02-28,4:00 - 5:00,16,µg/m³
PM2.5,2024-02-28,5:00 - 6:00,17,µg/m³
PM2.5,2024-02-28,6:00 - 7:00,20,µg/m³
PM2.5,2024-02-28,7:00 - 8:00,19,µg/m³
PM2.5,2024-02-28,8:00 - 9:00,18,µg/m³
PM2.5,2024-02-28,9:00 - 10:00,21,µg/m³
PM2.5,2024-02-28,10:00 - 11:00,26,µg/m³
PM2.5,2024-02-28,11:00 - 12:00,13,µg/m³
PM2.5,2024-02-28,12:00 - 13:00,17,µg/m³
PM2.5,2024-02-28,13:00 - 14:00,27,µg/m³
PM2.5,2024-02-28,14:00 - 15:00,30,µg/m³
PM2.5,2024-02-28,15:00 - 16:00,22,µg/m³
PM2.5,2024-02-28,16:00 - 17:00,21,µg/m³
PM2.5,2024-02-28,17:00 - 18:00,22,µg/m³
PM2.5,2024-02-28,18:00 - 19:00,22,µg/m³
PM2.5,2024-02-28,19:00 - 20:00,25,µg/m³
PM2.5,2024-02-28,20:00 - 21:00,30,µg/m³
PM2.5,2024-02-28,21:00 - 22:00,31,µg/m³
PM2.5,2024-02-28,22:00 - 23:00,35,µg/m³
PM2.5,2024-02-29,23:00 - 0:00,50,µg/m³
PM2.5,2024-02-29,0:00 - 1:00,44,µg/m³
PM2.5,2024-02-29,1:00 - 2:00,40,µg/m³
PM2.5,2024-02-29,2:00 - 3:00,45,µg/m³
PM2.5,2024-02-29,3:00 - 4:00,47,µg/m³
PM2.5,2024-02-29,4:00 - 5:00,40,µg/m³
PM2.5,2024-02-29,5:00 - 6:00,39,µg/m³
PM2.5,2024-02-29,6:00 - 7:00,33,µg/m³
PM2.5,2024-02-29,7:00 - 8:00,29,µg/m³
PM2.5,2024-02-29,8:00 - 9:00,24,µg/m³
PM2.5,2024-02-29,9:00 - 10:00,19,µg/m³
PM2.5,2024-02-29,10:00 - 11:00,19,µg/m³
PM2.5,2024-02-29,11:00 - 12:00,23,µg/m³
PM2.5,2024-02-29,12:00 - 13:00,22,µg/m³
PM2.5,2024-02-29,13:00 - 14:00,29,µg/m³
PM2.5,2024-02-29,14:00 - 15:00,35,µg/m³
PM2.5,2024-02-29,15:00 - 16:00,27,µg/m³
PM2.5,2024-02-29,16:00 - 17:00,21,µg/m³
PM2.5,2024-02-29,17:00 - 18:00,21,µg/m³
PM2.5,2024-02-29,18:00 - 19:00,20,µg/m³
PM2.5,2024-02-29,19:00 - 20:00,18,µg/m³
PM2.5,2024-02-29,20:00 - 21:00,21,µg/m³
PM2.5,2024-02-29,21:00 - 22:00,19,µg/m³
PM2.5,2024-02-29,22:00 - 23:00,17,µg/m³
PM2.5,2024-03-01,0:00 - 1:00,15,µg/m³
PM2.5,2024-03-01,1:00 - 2:00,14,µg/m³
PM2.5,2024-03-01,2:00 - 3:00,15,µg/m³
PM2.5,2024-03-01,3:00 - 4:00,15,µg/m³
PM2.5,2024-03-01,4:00 - 5:00,16,µg/m³
PM2.5,2024-03-01,5:00 - 6:00,19,µg/m³
PM2.5,2024-03-01,6:00 - 7:00,22,µg/m³
PM2.5,2024-03-01,7:00 - 8:00,24,µg/m³
PM2.5,2024-03-01,8:00 - 9:00,30,µg/m³
PM2.5,2024-03-01,9:00 - 10:00,40,µg/m³
PM2.5,2024-03-01,10:00 - 11:00,40,µg/m³
PM2.5,2024-03-01,11:00 - 12:00,42,µg/m³
PM2.5,2024-03-01,12:00 - 13:00,37,µg/m³
PM2.5,2024-03-01,14:00 - 15:00,35,µg/m³
PM2.5,2024-03-01,15:00 - 16:00,24,µg/m³
PM2.5,2024-03-01,16:00 - 17:00,23,µg/m³
PM2.5,2024-03-01,17:00 - 18:00,26,µg/m³
PM2.5,2024-03-01,18:00 - 19:00,19,µg/m³
PM2.5,2024-03-01,19:00 - 20:00,17,µg/m³
PM2.5,2024-03-01,20:00 - 21:00,16,µg/m³
PM2.5,2024-03-01,21:00 - 22:00,20,µg/m³
PM2.5,2024-03-01,22:00 - 23:00,22,µg/m³
PM2.5,2024-03-02,23:00 - 0:00,15,µg/m³
PM2.5,2024-03-02,0:00 - 1:00,13,µg/m³
PM2.5,2024-03-02,1:00 - 2:00,14,µg/m³
PM2.5,2024-03-02,2:00 - 3:00,15,µg/m³
PM2.5,2024-03-02,3:00 - 4:00,16,µg/m³
PM2.5,2024-03-02,4:00 - 5:00,22,µg/m³
PM2.5,2024-03-02,5:00 - 6:00,23,µg/m³
PM2.5,2024-03-02,6:00 - 7:00,26,µg/m³
PM2.5,2024-03-02,7:00 - 8:00,24,µg/m³
PM2.5,2024-03-02,8:00 - 9:00,22,µg/m³
PM2.5,2024-03-02,9:00 - 10:00,20,µg/m³
PM2.5,2024-03-02,10:00 - 11:00,26,µg/m³
PM2.5,2024-03-02,11:00 - 12:00,44,µg/m³
PM2.5,2024-03-02,12:00 - 13:00,45,µg/m³
PM2.5,2024-03-02,13:00 - 14:00,39,µg/m³
PM2.5,2024-03-02,14:00 - 15:00,28,µg/m³
PM2.5,2024-03-02,15:00 - 16:00,26,µg/m³
PM2.5,2024-03-02,16:00 - 17:00,24,µg/m³
PM2.5,2024-03-02,17:00 - 18:00,15,µg/m³
PM2.5,2024-03-02,18:00 - 19:00,14,µg/m³
PM2.5,2024-03-02,19:00 - 20:00,12,µg/m³
PM2.5,2024-03-02,20:00 - 21:00,13,µg/m³
PM2.5,2024-03-02,21:00 - 22:00,16,µg/m³
PM2.5,2024-03-02,22:00 - 23:00,16,µg/m³
PM2.5,2024-03-03,23:00 - 0:00,17,µg/m³
PM2.5,2024-03-03,0:00 - 1:00,18,µg/m³
PM2.5,2024-03-03,1:00 - 2:00,19,µg/m³
PM2.5,2024-03-03,2:00 - 3:00,20,µg/m³
PM2.5,2024-03-03,3:00 - 4:00,23,µg/m³
PM2.5,2024-03-03,4:00 - 5:00,26,µg/m³
PM2.5,2024-03-03,5:00 - 6:00,30,µg/m³
PM2.5,2024-03-03,6:00 - 7:00,33,µg/m³
PM2.5,2024-03-03,7:00 - 8:00,34,µg/m³
PM2.5,2024-03-03,8:00 - 9:00,36,µg/m³
PM2.5,2024-03-03,9:00 - 10:00,42,µg/m³
PM2.5,2024-03-03,10:00 - 11:00,43,µg/m³
PM2.5,2024-03-03,11:00 - 12:00,44,µg/m³
PM2.5,2024-03-03,12:00 - 13:00,48,µg/m³
PM2.5,2024-03-03,13:00 - 14:00,41,µg/m³
PM2.5,2024-03-03,14:00 - 15:00,31,µg/m³
PM2.5,2024-03-03,15:00 - 16:00,37,µg/m³
PM2.5,2024-03-03,16:00 - 17:00,29,µg/m³
PM2.5,2024-03-03,17:00 - 18:00,21,µg/m³
PM2.5,2024-03-03,18:00 - 19:00,21,µg/m³
PM2.5,2024-03-03,19:00 - 20:00,20,µg/m³
PM2.5,2024-03-03,20:00 - 21:00,17,µg/m³
PM2.5,2024-03-03,21:00 - 22:00,20,µg/m³
PM2.5,2024-03-03,22:00 - 23:00,22,µg/m³
PM2.5,2024-03-04,23:00 - 0:00,22,µg/m³
PM2.5,2024-03-04,0:00 - 1:00,20,µg/m³
PM2.5,2024-03-04,1:00 - 2:00,18,µg/m³
PM2.5,2024-03-04,2:00 - 3:00,18,µg/m³
PM2.5,2024-03-04,4:00 - 5:00,20,µg/m³
PM2.5,2024-03-04,5:00 - 6:00,33,µg/m³
PM2.5,2024-03-04,6:00 - 7:00,34,µg/m³
PM2.5,2024-03-04,7:00 - 8:00,30,µg/m³
PM2.5,2024-03-04,8:00 - 9:00,27,µg/m³
PM2.5,2024-03-04,9:00 - 10:00,34,µg/m³
PM2.5,2024-03-04,10:00 - 11:00,41,µg/m³
PM2.5,2024-03-04,11:00 - 12:00,40,µg/m³
PM2.5,2024-03-04,12:00 - 13:00,34,µg/m³
PM2.5,2024-03-04,13:00 - 14:00,30,µg/m³
PM2.5,2024-03-04,14:00 - 15:00,31,µg/m³
PM2.5,2024-03-04,15:00 - 16:00,26,µg/m³
PM2.5,2024-03-04,16:00 - 17:00,23,µg/m³
PM2.5,2024-03-04,17:00 - 18:00,23,µg/m³
PM2.5,2024-03-04,18:00 - 19:00,24,µg/m³
PM2.5,2024-03-04,19:00 - 20:00,26,µg/m³
PM2.5,2024-03-04,20:00 - 21:00,26,µg/m³
PM2.5,2024-03-04,21:00 - 22:00,24,µg/m³
PM2.5,2024-03-04,22:00 - 23:00,22,µg/m³
PM2.5,2024-03-05,23:00 - 0:00,23,µg/m³
PM2.5,2024-03-05,0:00 - 1:00,23,µg/m³
PM2.5,2024-03-05,1:00 - 2:00,22,µg/m³
PM2.5,2024-03-05,2:00 - 3:00,22,µg/m³
PM2.5,2024-03-05,3:00 - 4:00,23,µg/m³
PM2.5,2024-03-05,4:00 - 5:00,24,µg/m³
PM2.5,2024-03-05,5:00 - 6:00,28,µg/m³
PM2.5,2024-03-05,6:00 - 7:00,29,µg/m³
PM2.5,2024-03-05,7:00 - 8:00,26,µg/m³
PM2.5,2024-03-05,8:00 - 9:00,22,µg/m³
PM2.5,2024-03-05,9:00 - 10:00,20,µg/m³
PM2.5,2024-03-05,10:00 - 11:00,30,µg/m³
PM2.5,2024-03-05,11:00 - 12:00,31,µg/m³
PM2.5,2024-03-05,12:00 - 13:00,22,µg/m³
PM2.5,2024-03-05,13:00 - 14:00,15,µg/m³
PM2.5,2024-03-05,14:00 - 15:00,10,µg/m³
PM2.5,2024-03-05,15:00 - 16:00,13,µg/m³
PM2.5,2024-03-05,16:00 - 17:00,16,µg/m³
PM2.5,2024-03-05,17:00 - 18:00,15,µg/m³
PM2.5,2024-03-05,18:00 - 19:00,13,µg/m³
PM2.5,2024-03-05,19:00 - 20:00,14,µg/m³
PM2.5,2024-03-05,20:00 - 21:00,13,µg/m³
PM2.5,2024-03-05,21:00 - 22:00,14,µg/m³
PM2.5,2024-03-05,22:00 - 23:00,13,µg/m³
PM2.5,2024-03-06,23:00 - 0:00,15,µg/m³
PM2.5,2024-03-06,0:00 - 1:00,17,µg/m³
PM2.5,2024-03-06,1:00 - 2:00,20,µg/m³
PM2.5,2024-03-06,2:00 - 3:00,25,µg/m³
PM2.5,2024-03-06,3:00 - 4:00,29,µg/m³
PM2.5,2024-03-06,4:00 - 5:00,32,µg/m³
PM2.5,2024-03-06,5:00 - 6:00,36,µg/m³
PM2.5,2024-03-06,6:00 - 7:00,35,µg/m³
PM2.5,2024-03-06,7:00 - 8:00,34,µg/m³
PM2.5,2024-03-06,8:00 - 9:00,42,µg/m³
PM2.5,2024-03-06,9:00 - 10:00,42,µg/m³
PM2.5,2024-03-06,10:00 - 11:00,48,µg/m³
PM2.5,2024-03-06,11:00 - 12:00,47,µg/m³
PM2.5,2024-03-06,12:00 - 13:00,40,µg/m³
PM2.5,2024-03-06,13:00 - 14:00,36,µg/m³
PM2.5,2024-03-06,14:00 - 15:00,31,µg/m³
PM2.5,2024-03-06,15:00 - 16:00,25,µg/m³
PM2.5,2024-03-06,16:00 - 17:00,21,µg/m³
PM2.5,2024-03-06,17:00 - 18:00,19,µg/m³
PM2.5,2024-03-06,18:00 - 19:00,19,µg/m³
PM2.5,2024-03-06,19:00 - 20:00,17,µg/m³
PM2.5,2024-03-06,20:00 - 21:00,18,µg/m³
PM2.5,2024-03-06,21:00 - 22:00,19,µg/m³
PM2.5,2024-03-06,22:00 - 23:00,19,µg/m³
PM2.5,2024-03-07,23:00 - 0:00,21,µg/m³
PM2.5,2024-03-07,0:00 - 1:00,21,µg/m³
PM2.5,2024-03-07,4:00 - 5:00,22,µg/m³
PM2.5,2024-03-07,5:00 - 6:00,24,µg/m³
PM2.5,2024-03-07,6:00 - 7:00,25,µg/m³
PM2.5,2024-03-07,7:00 - 8:00,26,µg/m³
PM2.5,2024-03-07,8:00 - 9:00,26,µg/m³
PM2.5,2024-03-07,10:00 - 11:00,30,µg/m³
PM2.5,2024-03-07,11:00 - 12:00,34,µg/m³
PM2.5,2024-03-07,12:00 - 13:00,39,µg/m³
PM2.5,2024-03-07,13:00 - 14:00,43,µg/m³
PM2.5,2024-03-07,14:00 - 15:00,47,µg/m³
PM2.5,2024-03-07,15:00 - 16:00,36,µg/m³
PM2.5,2024-03-07,16:00 - 17:00,30,µg/m³
PM2.5,2024-03-07,17:00 - 18:00,29,µg/m³
PM2.5,2024-03-07,18:00 - 19:00,28,µg/m³
PM2.5,2024-03-07,19:00 - 20:00,33,µg/m³
PM2.5,2024-03-07,20:00 - 21:00,30,µg/m³
PM2.5,2024-03-07,21:00 - 22:00,30,µg/m³
PM2.5,2024-03-07,22:00 - 23:00,31,µg/m³
PM2.5,2024-03-08,23:00 - 0:00,29,µg/m³
PM2.5,2024-03-08,0:00 - 1:00,29,µg/m³
PM2.5,2024-03-08,1:00 - 2:00,24,µg/m³
PM2.5,2024-03-08,2:00 - 3:00,27,µg/m³
PM2.5,2024-03-08,3:00 - 4:00,27,µg/m³
PM2.5,2024-03-08,4:00 - 5:00,24,µg/m³
PM2.5,2024-03-08,5:00 - 6:00,22,µg/m³
PM2.5,2024-03-08,6:00 - 7:00,22,µg/m³
PM2.5,2024-03-08,7:00 - 8:00,23,µg/m³
PM2.5,2024-03-08,8:00 - 9:00,30,µg/m³
PM2.5,2024-03-08,9:00 - 10:00,21,µg/m³
PM2.5,2024-03-08,10:00 - 11:00,18,µg/m³
PM2.5,2024-03-08,11:00 - 12:00,15,µg/m³
PM2.5,2024-03-08,12:00 - 13:00,12,µg/m³
PM2.5,2024-03-08,13:00 - 14:00,11,µg/m³
PM2.5,2024-03-08,14:00 - 15:00,11,µg/m³
PM2.5,2024-03-08,16:00 - 17:00,13,µg/m³
PM2.5,2024-03-08,17:00 - 18:00,13,µg/m³
PM2.5,2024-03-08,18:00 - 19:00,12,µg/m³
PM2.5,2024-03-08,19:00 - 20:00,10,µg/m³
PM2.5,2024-03-08,20:00 - 21:00,8,µg/m³
PM2.5,2024-03-08,21:00 - 22:00,8,µg/m³
PM2.5,2024-03-09,23:00 - 0:00,15,µg/m³
PM2.5,2024-03-09,0:00 - 1:00,14,µg/m³
PM2.5,2024-03-09,1:00 - 2:00,16,µg/m³
PM2.5,2024-03-09,2:00 - 3:00,11,µg/m³
PM2.5,2024-03-09,3:00 - 4:00,6,µg/m³
PM2.5,2024-03-09,4:00 - 5:00,6,µg/m³
PM2.5,2024-03-09,5:00 - 6:00,8,µg/m³
PM2.5,2024-03-09,6:00 - 7:00,8,µg/m³
PM2.5,2024-03-09,7:00 - 8:00,7,µg/m³
PM2.5,2024-03-09,8:00 - 9:00,8,µg/m³
PM2.5,2024-03-09,9:00 - 10:00,8,µg/m³
PM2.5,2024-03-09,10:00 - 11:00,9,µg/m³
PM2.5,2024-03-09,11:00 - 12:00,8,µg/m³
PM2.5,2024-03-09,12:00 - 13:00,7,µg/m³
PM2.5,2024-03-09,13:00 - 14:00,8,µg/m³
PM2.5,2024-03-09,14:00 - 15:00,13,µg/m³
PM2.5,2024-03-09,15:00 - 16:00,12,µg/m³
PM2.5,2024-03-09,16:00 - 17:00,9,µg/m³
PM2.5,2024-03-09,17:00 - 18:00,8,µg/m³
PM2.5,2024-03-09,18:00 - 19:00,7,µg/m³
PM2.5,2024-03-09,19:00 - 20:00,7,µg/m³
PM2.5,2024-03-09,21:00 - 22:00,4,µg/m³
PM2.5,2024-03-09,22:00 - 23:00,4,µg/m³
PM2.5,2024-03-10,23:00 - 0:00,4,µg/m³
PM2.5,2024-03-10,0:00 - 1:00,4,µg/m³
PM2.5,2024-03-10,1:00 - 2:00,3,µg/m³
PM2.5,2024-03-10,2:00 - 3:00,4,µg/m³
PM2.5,2024-03-10,3:00 - 4:00,3,µg/m³
PM2.5,2024-03-10,4:00 - 5:00,3,µg/m³
PM2.5,2024-03-10,5:00 - 6:00,4,µg/m³
PM2.5,2024-03-10,6:00 - 7:00,3,µg/m³
PM2.5,2024-03-10,7:00 - 8:00,4,µg/m³
PM2.5,2024-03-10,8:00 - 9:00,4,µg/m³
PM2.5,2024-03-10,9:00 - 10:00,5,µg/m³
PM2.5,2024-03-10,10:00 - 11:00,5,µg/m³
PM2.5,2024-03-10,11:00 - 12:00,14,µg/m³
PM2.5,2024-03-10,12:00 - 13:00,10,µg/m³
PM2.5,2024-03-10,13:00 - 14:00,10,µg/m³
PM2.5,2024-03-10,14:00 - 15:00,17,µg/m³
PM2.5,2024-03-10,15:00 - 16:00,17,µg/m³
PM2.5,2024-03-10,17:00 - 18:00,9,µg/m³
PM2.5,2024-03-10,18:00 - 19:00,6,µg/m³
PM2.5,2024-03-10,19:00 - 20:00,6,µg/m³
PM2.5,2024-03-10,21:00 - 22:00,5,µg/m³
PM2.5,2024-03-10,22:00 - 23:00,5,µg/m³
PM2.5,2024-03-11,23:00 - 0:00,6,µg/m³
PM2.5,2024-03-11,0:00 - 1:00,5,µg/m³
PM2.5,2024-03-11,1:00 - 2:00,4,µg/m³
PM2.5,2024-03-11,2:00 - 3:00,5,µg/m³
PM2.5,2024-03-11,3:00 - 4:00,6,µg/m³
PM2.5,2024-03-11,4:00 - 5:00,10,µg/m³
PM2.5,2024-03-11,5:00 - 6:00,8,µg/m³
PM2.5,2024-03-11,6:00 - 7:00,9,µg/m³
PM2.5,2024-03-11,7:00 - 8:00,12,µg/m³
PM2.5,2024-03-11,8:00 - 9:00,14,µg/m³
PM2.5,2024-03-11,9:00 - 10:00,20,µg/m³
PM2.5,2024-03-11,10:00 - 11:00,15,µg/m³
PM2.5,2024-03-11,11:00 - 12:00,16,µg/m³
PM2.5,2024-03-11,12:00 - 13:00,17,µg/m³
PM2.5,2024-03-11,13:00 - 14:00,14,µg/m³
PM2.5,2024-03-11,14:00 - 15:00,17,µg/m³
PM2.5,2024-03-11,15:00 - 16:00,13,µg/m³
PM2.5,2024-03-11,16:00 - 17:00,12,µg/m³
PM2.5,2024-03-11,17:00 - 18:00,11,µg/m³
PM2.5,2024-03-11,18:00 - 19:00,12,µg/m³
PM2.5,2024-03-11,19:00 - 20:00,9,µg/m³
PM2.5,2024-03-11,20:00 - 21:00,7,µg/m³
PM2.5,2024-03-11,21:00 - 22:00,7,µg/m³
PM2.5,2024-03-12,23:00 - 0:00,6,µg/m³
PM2.5,2024-03-12,0:00 - 1:00,6,µg/m³
PM2.5,2024-03-12,2:00 - 3:00,7,µg/m³
PM2.5,2024-03-12,3:00 - 4:00,7,µg/m³
PM2.5,2024-03-12,5:00 - 6:00,8,µg/m³
PM2.5,2024-03-12,6:00 - 7:00,9,µg/m³
PM2.5,2024-03-12,7:00 - 8:00,11,µg/m³
PM2.5,2024-03-12,8:00 - 9:00,14,µg/m³
PM2.5,2024-03-12,9:00 - 10:00,20,µg/m³
PM2.5,2024-03-12,10:00 - 11:00,27,µg/m³
PM2.5,2024-03-12,11:00 - 12:00,33,µg/m³
PM2.5,2024-03-12,12:00 - 13:00,35,µg/m³
PM2.5,2024-03-12,13:00 - 14:00,35,µg/m³
PM2.5,2024-03-12,14:00 - 15:00,31,µg/m³
PM2.5,2024-03-12,15:00 - 16:00,44,µg/m³
PM2.5,2024-03-12,16:00 - 17:00,16,µg/m³
PM2.5,2024-03-12,17:00 - 18:00,15,µg/m³
PM2.5,2024-03-12,18:00 - 19:00,14,µg/m³
PM2.5,2024-03-12,19:00 - 20:00,17,µg/m³
PM2.5,2024-03-12,20:00 - 21:00,15,µg/m³
PM2.5,2024-03-12,22:00 - 23:00,14,µg/m³
PM2.5,2024-03-13,23:00 - 0:00,18,µg/m³
PM2.5,2024-03-13,0:00 - 1:00,15,µg/m³
PM2.5,2024-03-13,1:00 - 2:00,14,µg/m³
PM2.5,2024-03-13,2:00 - 3:00,14,µg/m³
PM2.5,2024-03-13,3:00 - 4:00,15,µg/m³
PM2.5,2024-03-13,4:00 - 5:00,18,µg/m³
PM2.5,2024-03-13,5:00 - 6:00,23,µg/m³
PM2.5,2024-03-13,6:00 - 7:00,28,µg/m³
PM2.5,2024-03-13,7:00 - 8:00,22,µg/m³
PM2.5,2024-03-13,8:00 - 9:00,20,µg/m³
PM2.5,2024-03-13,9:00 - 10:00,19,µg/m³
PM2.5,2024-03-13,10:00 - 11:00,28,µg/m³
PM2.5,2024-03-13,11:00 - 12:00,25,µg/m³
PM2.5,2024-03-13,12:00 - 13:00,15,µg/m³
PM2.5,2024-03-13,13:00 - 14:00,21,µg/m³
PM2.5,2024-03-13,14:00 - 15:00,15,µg/m³
PM2.5,2024-03-13,15:00 - 16:00,9,µg/m³
PM2.5,2024-03-13,16:00 - 17:00,8,µg/m³
PM2.5,2024-03-13,17:00 - 18:00,8,µg/m³
PM2.5,2024-03-21,17:00 - 18:00,10,µg/m³
PM2.5,2024-03-21,18:00 - 19:00,8,µg/m³
PM2.5,2024-03-21,19:00 - 20:00,10,µg/m³
PM2.5,2024-03-21,20:00 - 21:00,10,µg/m³
PM2.5,2024-03-21,21:00 - 22:00,15,µg/m³
PM2.5,2024-03-21,22:00 - 23:00,14,µg/m³
PM2.5,2024-03-22,23:00 - 0:00,14,µg/m³
PM2.5,2024-03-22,0:00 - 1:00,12,µg/m³
PM2.5,2024-03-22,1:00 - 2:00,11,µg/m³
PM2.5,2024-03-22,2:00 - 3:00,12,µg/m³
PM2.5,2024-03-22,3:00 - 4:00,12,µg/m³
PM2.5,2024-03-22,4:00 - 5:00,13,µg/m³
PM2.5,2024-03-22,5:00 - 6:00,16,µg/m³
PM2.5,2024-03-22,6:00 - 7:00,27,µg/m³
PM2.5,2024-03-22,7:00 - 8:00,33,µg/m³
PM2.5,2024-03-22,8:00 - 9:00,21,µg/m³
PM2.5,2024-03-22,9:00 - 10:00,20,µg/m³
