Parametro,Fecha,Hora,Concentraciones horarias,Unidad
PM10,25/01/2024,2:00 - 3:00,24,µg/m³
PM10,25/01/2024,3:00 - 4:00,23,µg/m³
PM10,25/01/2024,4:00 - 5:00,25,µg/m³
PM10,25/01/2024,5:00 - 6:00,36,µg/m³
PM10,25/01/2024,6:00 - 7:00,76,µg/m³
PM10,25/01/2024,7:00 - 8:00,182,µg/m³
PM10,25/01/2024,8:00 - 9:00,188,µg/m³
PM10,25/01/2024,9:00 - 10:00,107,µg/m³
PM10,25/01/2024,10:00 - 11:00,88,µg/m³
PM10,25/01/2024,11:00 - 12:00,68,µg/m³
PM10,25/01/2024,12:00 - 13:00,69,µg/m³
PM10,25/01/2024,13:00 - 14:00,73,µg/m³
PM10,25/01/2024,14:00 - 15:00,65,µg/m³
PM10,25/01/2024,15:00 - 16:00,65,µg/m³
PM10,25/01/2024,16:00 - 17:00,73,µg/m³
PM10,25/01/2024,17:00 - 18:00,74,µg/m³
PM10,25/01/2024,18:00 - 19:00,74,µg/m³
PM10,25/01/2024,19:00 - 20:00,75,µg/m³
PM10,25/01/2024,20:00 - 21:00,75,µg/m³
PM10,25/01/2024,21:00 - 22:00,77,µg/m³
PM10,25/01/2024,22:00 - 23:00,76,µg/m³
PM10,26/01/2024,23:00 - 0:00,75,µg/m³
PM10,26/01/2024,0:00 - 1:00,75,µg/m³
PM10,26/01/2024,1:00 - 2:00,82,µg/m³
PM10,26/01/2024,2:00 - 3:00,66,µg/m³
PM10,26/01/2024,3:00 - 4:00,44,µg/m³
PM10,26/01/2024,4:00 - 5:00,54,µg/m³
PM10,26/01/2024,5:00 - 6:00,56,µg/m³
PM10,26/01/2024,6:00 - 7:00,57,µg/m³
PM10,26/01/2024,7:00 - 8:00,81,µg/m³
PM10,26/01/2024,8:00 - 9:00,93,µg/m³
PM10,26/01/2024,9:00 - 10:00,110,µg/m³
PM10,26/01/2024,10:00 - 11:00,109,µg/m³
PM10,26/01/2024,11:00 - 12:00,85,µg/m³
PM10,26/01/2024,12:00 - 13:00,64,µg/m³
PM10,26/01/2024,13:00 - 14:00,68,µg/m³
PM10,26/01/2024,14:00 - 15:00,91,µg/m³
PM10,26/01/2024,15:00 - 16:00,106,µg/m³
PM10,26/01/2024,16:00 - 17:00,106,µg/m³
PM10,26/01/2024,17:00 - 18:00,91,µg/m³
PM10,26/01/2024,18:00 - 19:00,109,µg/m³
PM10,26/01/2024,19:00 - 20:00,97,µg/m³
PM10,26/01/2024,20:00 - 21:00,118,µg/m³
PM10,26/01/2024,21:00 - 22:00,106,µg/m³
PM10,26/01/2024,22:00 - 23:00,90,µg/m³
PM10,27/01/2024,23:00 - 0:00,53,µg/m³
PM10,27/01/2024,0:00 - 1:00,41,µg/m³
PM10,27/01/2024,1:00 - 2:00,39,µg/m³
PM10,27/01/2024,2:00 - 3:00,35,µg/m³
PM10,27/01/2024,3:00 - 4:00,33,µg/m³
PM10,27/01/2024,4:00 - 5:00,33,µg/m³
PM10,27/01/2024,5:00 - 6:00,37,µg/m³
PM10,27/01/2024,6:00 - 7:00,39,µg/m³
PM10,27/01/2024,7:00 - 8:00,42,µg/m³
PM10,27/01/2024,8:00 - 9:00,48,µg/m³
PM10,27/01/2024,9:00 - 10:00,70,µg/m³
PM10,27/01/2024,10:00 - 11:00,86,µg/m³
PM10,27/01/2024,11:00 - 12:00,70,µg/m³
PM10,27/01/2024,12:00 - 13:00,52,µg/m³
PM10,27/01/2024,13:00 - 14:00,42,µg/m³
PM10,27/01/2024,14:00 - 15:00,39,µg/m³
PM10,27/01/2024,15:00 - 16:00,38,µg/m³
PM10,27/01/2024,16:00 - 17:00,41,µg/m³
PM10,27/01/2024,17:00 - 18:00,48,µg/m³
PM10,27/01/2024,18:00 - 19:00,56,µg/m³
PM10,27/01/2024,19:00 - 20:00,57,µg/m³
PM10,27/01/2024,20:00 - 21:00,50,µg/m³
PM10,27/01/2024,21:00 - 22:00,54,µg/m³
PM10,27/01/2024,22:00 - 23:00,38,µg/m³
PM10,28/01/2024,23:00 - 0:00,52,µg/m³
PM10,28/01/2024,0:00 - 1:00,58,µg/m³
PM10,28/01/2024,1:00 - 2:00,56,µg/m³
PM10,28/01/2024,2:00 - 3:00,51,µg/m³
PM10,28/01/2024,3:00 - 4:00,44,µg/m³
PM10,28/01/2024,4:00 - 5:00,35,µg/m³
PM10,28/01/2024,5:00 - 6:00,38,µg/m³
PM10,28/01/2024,6:00 - 7:00,43,µg/m³
PM10,28/01/2024,7:00 - 8:00,41,µg/m³
PM10,28/01/2024,8:00 - 9:00,65,µg/m³
PM10,28/01/2024,9:00 - 10:00,88,µg/m³
PM10,28/01/2024,10:00 - 11:00,57,µg/m³
PM10,28/01/2024,11:00 - 12:00,35,µg/m³
PM10,28/01/2024,12:00 - 13:00,41,µg/m³
PM10,28/01/2024,13:00 - 14:00,37,µg/m³
PM10,28/01/2024,14:00 - 15:00,60,µg/m³
PM10,28/01/2024,15:00 - 16:00,44,µg/m³
PM10,28/01/2024,16:00 - 17:00,47,µg/m³
PM10,28/01/2024,17:00 - 18:00,40,µg/m³
PM10,28/01/2024,18:00 - 19:00,38,µg/m³
PM10,28/01/2024,19:00 - 20:00,50,µg/m³
PM10,28/01/2024,20:00 - 21:00,61,µg/m³
PM10,28/01/2024,21:00 - 22:00,59,µg/m³
PM10,28/01/2024,22:00 - 23:00,64,µg/m³
PM10,29/01/2024,23:00 - 0:00,76,µg/m³
PM10,29/01/2024,0:00 - 1:00,85,µg/m³
PM10,29/01/2024,1:00 - 2:00,39,µg/m³
PM10,29/01/2024,2:00 - 3:00,39,µg/m³
PM10,29/01/2024,3:00 - 4:00,39,µg/m³
PM10,29/01/2024,4:00 - 5:00,36,µg/m³
PM10,29/01/2024,5:00 - 6:00,38,µg/m³
PM10,29/01/2024,6:00 - 7:00,46,µg/m³
PM10,29/01/2024,7:00 - 8:00,54,µg/m³
PM10,29/01/2024,8:00 - 9:00,90,µg/m³
PM10,29/01/2024,14:00 - 15:00,89,µg/m³
PM10,29/01/2024,15:00 - 16:00,55,µg/m³
PM10,29/01/2024,16:00 - 17:00,61,µg/m³
PM10,29/01/2024,17:00 - 18:00,63,µg/m³
PM10,29/01/2024,18:00 - 19:00,74,µg/m³
PM10,29/01/2024,19:00 - 20:00,82,µg/m³
PM10,29/01/2024,20:00 - 21:00,85,µg/m³
PM10,29/01/2024,21:00 - 22:00,81,µg/m³
PM10,29/01/2024,22:00 - 23:00,120,µg/m³
PM10,30/01/2024,23:00 - 0:00,114,µg/m³
PM10,30/01/2024,0:00 - 1:00,95,µg/m³
PM10,30/01/2024,1:00 - 2:00,64,µg/m³
PM10,30/01/2024,2:00 - 3:00,54,µg/m³
PM10,30/01/2024,3:00 - 4:00,36,µg/m³
PM10,30/01/2024,4:00 - 5:00,33,µg/m³
PM10,30/01/2024,5:00 - 6:00,42,µg/m³
PM10,30/01/2024,6:00 - 7:00,44,µg/m³
PM10,30/01/2024,7:00 - 8:00,59,µg/m³
PM10,30/01/2024,8:00 - 9:00,85,µg/m³
PM10,30/01/2024,9:00 - 10:00,115,µg/m³
PM10,30/01/2024,10:00 - 11:00,72,µg/m³
PM10,30/01/2024,11:00 - 12:00,48,µg/m³
PM10,30/01/2024,12:00 - 13:00,50,µg/m³
PM10,30/01/2024,13:00 - 14:00,61,µg/m³
PM10,30/01/2024,14:00 - 15:00,67,µg/m³
PM10,30/01/2024,15:00 - 16:00,55,µg/m³
PM10,30/01/2024,16:00 - 17:00,51,µg/m³
PM10,30/01/2024,17:00 - 18:00,57,µg/m³
PM10,30/01/2024,18:00 - 19:00,74,µg/m³
PM10,30/01/2024,19:00 - 20:00,88,µg/m³
PM10,30/01/2024,20:00 - 21:00,89,µg/m³
PM10,30/01/2024,21:00 - 22:00,102,µg/m³
PM10,30/01/2024,22:00 - 23:00,124,µg/m³
PM10,31/01/2024,23:00 - 0:00,114,µg/m³
PM10,31/01/2024,0:00 - 1:00,107,µg/m³
PM10,31/01/2024,1:00 - 2:00,82,µg/m³
PM10,31/01/2024,2:00 - 3:00,48,µg/m³
PM10,31/01/2024,3:00 - 4:00,56,µg/m³
PM10,31/01/2024,4:00 - 5:00,54,µg/m³
PM10,31/01/2024,5:00 - 6:00,83,µg/m³
PM10,31/01/2024,6:00 - 7:00,96,µg/m³
PM10,31/01/2024,7:00 - 8:00,104,µg/m³
PM10,31/01/2024,8:00 - 9:00,130,µg/m³
PM10,31/01/2024,9:00 - 10:00,145,µg/m³
PM10,31/01/2024,10:00 - 11:00,78,µg/m³
PM10,31/01/2024,11:00 - 12:00,55,µg/m³
PM10,31/01/2024,12:00 - 13:00,73,µg/m³
PM10,31/01/2024,13:00 - 14:00,79,µg/m³
PM10,31/01/2024,14:00 - 15:00,87,µg/m³
PM10,31/01/2024,15:00 - 16:00,79,µg/m³
PM10,31/01/2024,16:00 - 17:00,89,µg/m³
PM10,31/01/2024,17:00 - 18:00,83,µg/m³
PM10,31/01/2024,18:00 - 19:00,78,µg/m³
PM10,31/01/2024,19:00 - 20:00,73,µg/m³
PM10,31/01/2024,20:00 - 21:00,78,µg/m³
PM10,31/01/2024,21:00 - 22:00,58,µg/m³
PM10,31/01/2024,22:00 - 23:00,66,µg/m³
PM10,01/02/2024,0:00 - 1:00,55,µg/m³
PM10,01/02/2024,1:00 - 2:00,41,µg/m³
PM10,01/02/2024,2:00 - 3:00,42,µg/m³
PM10,01/02/2024,3:00 - 4:00,42,µg/m³
PM10,01/02/2024,4:00 - 5:00,37,µg/m³
PM10,01/02/2024,5:00 - 6:00,42,µg/m³
PM10,01/02/2024,6:00 - 7:00,50,µg/m³
PM10,01/02/2024,7:00 - 8:00,60,µg/m³
PM10,01/02/2024,8:00 - 9:00,56,µg/m³
PM10,01/02/2024,9:00 - 10:00,63,µg/m³
PM10,01/02/2024,10:00 - 11:00,88,µg/m³
PM10,01/02/2024,11:00 - 12:00,84,µg/m³
PM10,01/02/2024,12:00 - 13:00,81,µg/m³
PM10,01/02/2024,13:00 - 14:00,70,µg/m³
PM10,01/02/2024,14:00 - 15:00,84,µg/m³
PM10,01/02/2024,15:00 - 16:00,80,µg/m³
PM10,01/02/2024,16:00 - 17:00,86,µg/m³
PM10,01/02/2024,17:00 - 18:00,79,µg/m³
PM10,01/02/2024,18:00 - 19:00,85,µg/m³
PM10,01/02/2024,19:00 - 20:00,104,µg/m³
PM10,01/02/2024,20:00 - 21:00,105,µg/m³
PM10,01/02/2024,21:00 - 22:00,89,µg/m³
PM10,01/02/2024,22:00 - 23:00,97,µg/m³
PM10,02/02/2024,23:00 - 0:00,86,µg/m³
PM10,02/02/2024,0:00 - 1:00,67,µg/m³
PM10,02/02/2024,1:00 - 2:00,58,µg/m³
PM10,02/02/2024,2:00 - 3:00,44,µg/m³
PM10,02/02/2024,3:00 - 4:00,46,µg/m³
PM10,02/02/2024,4:00 - 5:00,53,µg/m³
PM10,02/02/2024,5:00 - 6:00,60,µg/m³
PM10,02/02/2024,6:00 - 7:00,68,µg/m³
PM10,02/02/2024,7:00 - 8:00,128,µg/m³
PM10,02/02/2024,8:00 - 9:00,143,µg/m³
PM10,02/02/2024,9:00 - 10:00,151,µg/m³
PM10,02/02/2024,10:00 - 11:00,169,µg/m³
PM10,02/02/2024,11:00 - 12:00,135,µg/m³
PM10,02/02/2024,12:00 - 13:00,170,µg/m³
PM10,02/02/2024,13:00 - 14:00,195,µg/m³
PM10,02/02/2024,14:00 - 15:00,151,µg/m³
PM10,02/02/2024,15:00 - 16:00,135,µg/m³
PM10,02/02/2024,16:00 - 17:00,106,µg/m³
PM10,02/02/2024,17:00 - 18:00,155,µg/m³
PM10,02/02/2024,18:00 - 19:00,125,µg/m³
PM10,02/02/2024,19:00 - 20:00,111,µg/m³
PM10,02/02/2024,20:00 - 21:00,89,µg/m³
PM10,02/02/2024,21:00 - 22:00,96,µg/m³
PM10,02/02/2024,22:00 - 23:00,102,µg/m³
PM10,03/02/2024,23:00 - 0:00,97,µg/m³
PM10,03/02/2024,0:00 - 1:00,84,µg/m³
PM10,03/02/2024,1:00 - 2:00,111,µg/m³
PM10,03/02/2024,2:00 - 3:00,105,µg/m³
PM10,03/02/2024,3:00 - 4:00,108,µg/m³
PM10,03/02/2024,4:00 - 5:00,65,µg/m³
PM10,03/02/2024,5:00 - 6:00,79,µg/m³
PM10,03/02/2024,6:00 - 7:00,81,µg/m³
PM10,03/02/2024,7:00 - 8:00,68,µg/m³
PM10,03/02/2024,8:00 - 9:00,80,µg/m³
PM10,03/02/2024,9:00 - 10:00,80,µg/m³
PM10,03/02/2024,10:00 - 11:00,58,µg/m³
PM10,03/02/2024,11:00 - 12:00,165,µg/m³
PM10,03/02/2024,12:00 - 13:00,702,µg/m³
PM10,03/02/2024,13:00 - 14:00,240,µg/m³
PM10,03/02/2024,14:00 - 15:00,206,µg/m³
PM10,03/02/2024,15:00 - 16:00,179,µg/m³
PM10,03/02/2024,16:00 - 17:00,118,µg/m³
PM10,03/02/2024,17:00 - 18:00,83,µg/m³
PM10,03/02/2024,18:00 - 19:00,83,µg/m³
PM10,03/02/2024,19:00 - 20:00,66,µg/m³
PM10,03/02/2024,20:00 - 21:00,45,µg/m³
PM10,03/02/2024,21:00 - 22:00,80,µg/m³
PM10,03/02/2024,22:00 - 23:00,80,µg/m³
PM10,04/02/2024,23:00 - 0:00,83,µg/m³
PM10,04/02/2024,0:00 - 1:00,73,µg/m³
PM10,04/02/2024,1:00 - 2:00,79,µg/m³
PM10,04/02/2024,2:00 - 3:00,75,µg/m³
PM10,04/02/2024,3:00 - 4:00,55,µg/m³
PM10,04/02/2024,4:00 - 5:00,54,µg/m³
PM10,04/02/2024,5:00 - 6:00,62,µg/m³
PM10,04/02/2024,6:00 - 7:00,61,µg/m³
PM10,04/02/2024,7:00 - 8:00,61,µg/m³
PM10,04/02/2024,8:00 - 9:00,64,µg/m³
PM10,04/02/2024,9:00 - 10:00,57,µg/m³
PM10,04/02/2024,10:00 - 11:00,43,µg/m³
PM10,04/02/2024,11:00 - 12:00,51,µg/m³
PM10,04/02/2024,12:00 - 13:00,78,µg/m³
PM10,04/02/2024,13:00 - 14:00,98,µg/m³
PM10,04/02/2024,14:00 - 15:00,55,µg/m³
PM10,04/02/2024,15:00 - 16:00,54,µg/m³
PM10,04/02/2024,16:00 - 17:00,50,µg/m³
PM10,04/02/2024,17:00 - 18:00,42,µg/m³
PM10,04/02/2024,18:00 - 19:00,44,µg/m³
PM10,04/02/2024,19:00 - 20:00,47,µg/m³
PM10,04/02/2024,20:00 - 21:00,44,µg/m³
PM10,04/02/2024,21:00 - 22:00,44,µg/m³
PM10,04/02/2024,22:00 - 23:00,40,µg/m³
PM10,05/02/2024,23:00 - 0:00,40,µg/m³
PM10,05/02/2024,0:00 - 1:00,46,µg/m³
PM10,05/02/2024,1:00 - 2:00,44,µg/m³
PM10,05/02/2024,2:00 - 3:00,66,µg/m³
PM10,05/02/2024,3:00 - 4:00,51,µg/m³
PM10,05/02/2024,4:00 - 5:00,65,µg/m³
PM10,05/02/2024,5:00 - 6:00,77,µg/m³
PM10,05/02/2024,6:00 - 7:00,56,µg/m³
PM10,05/02/2024,7:00 - 8:00,62,µg/m³
PM10,05/02/2024,8:00 - 9:00,70,µg/m³
PM10,05/02/2024,9:00 - 10:00,68,µg/m³
PM10,05/02/2024,10:00 - 11:00,58,µg/m³
PM10,05/02/2024,11:00 - 12:00,56,µg/m³
PM10,05/02/2024,12:00 - 13:00,44,µg/m³
PM10,05/02/2024,13:00 - 14:00,50,µg/m³
PM10,05/02/2024,14:00 - 15:00,50,µg/m³
PM10,05/02/2024,15:00 - 16:00,41,µg/m³
PM10,05/02/2024,16:00 - 17:00,35,µg/m³
PM10,05/02/2024,17:00 - 18:00,37,µg/m³
PM10,05/02/2024,18:00 - 19:00,62,µg/m³
PM10,05/02/2024,19:00 - 20:00,46,µg/m³
PM10,05/02/2024,20:00 - 21:00,20,µg/m³
PM10,05/02/2024,21:00 - 22:00,17,µg/m³
PM10,05/02/2024,22:00 - 23:00,14,µg/m³
PM10,06/02/2024,23:00 - 0:00,15,µg/m³
PM10,06/02/2024,0:00 - 1:00,16,µg/m³
PM10,06/02/2024,1:00 - 2:00,16,µg/m³
PM10,06/02/2024,2:00 - 3:00,16,µg/m³
PM10,06/02/2024,3:00 - 4:00,21,µg/m³
PM10,06/02/2024,4:00 - 5:00,21,µg/m³
PM10,06/02/2024,5:00 - 6:00,20,µg/m³
PM10,06/02/2024,6:00 - 7:00,21,µg/m³
PM10,06/02/2024,8:00 - 9:00,31,µg/m³
PM10,06/02/2024,9:00 - 10:00,22,µg/m³
PM10,06/02/2024,10:00 - 11:00,25,µg/m³
PM10,06/02/2024,11:00 - 12:00,22,µg/m³
PM10,06/02/2024,12:00 - 13:00,18,µg/m³
PM10,06/02/2024,13:00 - 14:00,16,µg/m³
PM10,06/02/2024,14:00 - 15:00,24,µg/m³
PM10,06/02/2024,15:00 - 16:00,26,µg/m³
PM10,06/02/2024,16:00 - 17:00,24,µg/m³
PM10,06/02/2024,17:00 - 18:00,22,µg/m³
PM10,06/02/2024,18:00 - 19:00,23,µg/m³
PM10,06/02/2024,19:00 - 20:00,26,µg/m³
PM10,06/02/2024,20:00 - 21:00,22,µg/m³
PM10,06/02/2024,21:00 - 22:00,24,µg/m³
PM10,06/02/2024,22:00 - 23:00,29,µg/m³
PM10,07/02/2024,23:00 - 0:00,26,µg/m³
PM10,07/02/2024,0:00 - 1:00,26,µg/m³
PM10,07/02/2024,1:00 - 2:00,22,µg/m³
PM10,07/02/2024,2:00 - 3:00,21,µg/m³
PM10,07/02/2024,3:00 - 4:00,20,µg/m³
PM10,07/02/2024,4:00 - 5:00,20,µg/m³
PM10,07/02/2024,5:00 - 6:00,24,µg/m³
PM10,07/02/2024,6:00 - 7:00,23,µg/m³
PM10,07/02/2024,7:00 - 8:00,25,µg/m³
PM10,07/02/2024,8:00 - 9:00,25,µg/m³
PM10,07/02/2024,9:00 - 10:00,27,µg/m³
PM10,07/02/2024,10:00 - 11:00,27,µg/m³
PM10,07/02/2024,11:00 - 12:00,26,µg/m³
PM10,07/02/2024,12:00 - 13:00,22,µg/m³
PM10,07/02/2024,13:00 - 14:00,24,µg/m³
PM10,07/02/2024,14:00 - 15:00,29,µg/m³
PM10,07/02/2024,15:00 - 16:00,26,µg/m³
PM10,07/02/2024,16:00 - 17:00,32,µg/m³
PM10,07/02/2024,17:00 - 18:00,29,µg/m³
PM10,07/02/2024,18:00 - 19:00,38,µg/m³
PM10,07/02/2024,19:00 - 20:00,42,µg/m³
PM10,07/02/2024,20:00 - 21:00,59,µg/m³
PM10,07/02/2024,21:00 - 22:00,61,µg/m³
PM10,07/02/2024,22:00 - 23:00,56,µg/m³
PM10,08/02/2024,23:00 - 0:00,59,µg/m³
PM10,08/02/2024,0:00 - 1:00,39,µg/m³
PM10,08/02/2024,1:00 - 2:00,29,µg/m³
PM10,08/02/2024,2:00 - 3:00,27,µg/m³
PM10,08/02/2024,3:00 - 4:00,28,µg/m³
PM10,08/02/2024,4:00 - 5:00,36,µg/m³
PM10,08/02/2024,5:00 - 6:00,49,µg/m³
PM10,08/02/2024,6:00 - 7:00,35,µg/m³
PM10,08/02/2024,7:00 - 8:00,35,µg/m³
PM10,08/02/2024,8:00 - 9:00,27,µg/m³
PM10,08/02/2024,9:00 - 10:00,29,µg/m³
PM10,08/02/2024,10:00 - 11:00,32,µg/m³
PM10,08/02/2024,11:00 - 12:00,27,µg/m³
PM10,08/02/2024,13:00 - 14:00,108,µg/m³
PM10,08/02/2024,14:00 - 15:00,50,µg/m³
PM10,08/02/2024,15:00 - 16:00,51,µg/m³
PM10,08/02/2024,16:00 - 17:00,62,µg/m³
PM10,08/02/2024,17:00 - 18:00,94,µg/m³
PM10,08/02/2024,18:00 - 19:00,102,µg/m³
PM10,08/02/2024,19:00 - 20:00,101,µg/m³
PM10,08/02/2024,20:00 - 21:00,91,µg/m³
PM10,08/02/2024,21:00 - 22:00,80,µg/m³
PM10,08/02/2024,22:00 - 23:00,82,µg/m³
PM10,09/02/2024,23:00 - 0:00,97,µg/m³
PM10,09/02/2024,0:00 - 1:00,94,µg/m³
PM10,09/02/2024,1:00 - 2:00,97,µg/m³
PM10,09/02/2024,2:00 - 3:00,95,µg/m³
PM10,09/02/2024,3:00 - 4:00,70,µg/m³
PM10,09/02/2024,4:00 - 5:00,76,µg/m³
PM10,09/02/2024,5:00 - 6:00,110,µg/m³
PM10,09/02/2024,6:00 - 7:00,115,µg/m³
PM10,09/02/2024,7:00 - 8:00,141,µg/m³
PM10,09/02/2024,8:00 - 9:00,200,µg/m³
PM10,09/02/2024,9:00 - 10:00,282,µg/m³
PM10,09/02/2024,10:00 - 11:00,136,µg/m³
PM10,09/02/2024,11:00 - 12:00,95,µg/m³
PM10,09/02/2024,12:00 - 13:00,97,µg/m³
PM10,09/02/2024,13:00 - 14:00,80,µg/m³
PM10,09/02/2024,14:00 - 15:00,101,µg/m³
PM10,09/02/2024,15:00 - 16:00,92,µg/m³
PM10,09/02/2024,16:00 - 17:00,82,µg/m³
PM10,09/02/2024,17:00 - 18:00,88,µg/m³
PM10,09/02/2024,18:00 - 19:00,99,µg/m³
PM10,09/02/2024,19:00 - 20:00,93,µg/m³
PM10,09/02/2024,20:00 - 21:00,86,µg/m³
PM10,09/02/2024,21:00 - 22:00,94,µg/m³
PM10,09/02/2024,22:00 - 23:00,102,µg/m³
PM10,10/02/2024,23:00 - 0:00,97,µg/m³
PM10,10/02/2024,0:00 - 1:00,86,µg/m³
PM10,10/02/2024,1:00 - 2:00,85,µg/m³
PM10,10/02/2024,2:00 - 3:00,71,µg/m³
PM10,10/02/2024,3:00 - 4:00,79,µg/m³
PM10,10/02/2024,4:00 - 5:00,74,µg/m³
PM10,10/02/2024,5:00 - 6:00,74,µg/m³
PM10,10/02/2024,6:00 - 7:00,84,µg/m³
PM10,10/02/2024,7:00 - 8:00,109,µg/m³
PM10,10/02/2024,8:00 - 9:00,117,µg/m³
PM10,10/02/2024,9:00 - 10:00,133,µg/m³
PM10,10/02/2024,10:00 - 11:00,173,µg/m³
PM10,10/02/2024,11:00 - 12:00,139,µg/m³
PM10,10/02/2024,12:00 - 13:00,107,µg/m³
PM10,10/02/2024,13:00 - 14:00,85,µg/m³
PM10,10/02/2024,14:00 - 15:00,93,µg/m³
PM10,10/02/2024,15:00 - 16:00,99,µg/m³
PM10,10/02/2024,16:00 - 17:00,94,µg/m³
PM10,10/02/2024,17:00 - 18:00,95,µg/m³
PM10,10/02/2024,18:00 - 19:00,86,µg/m³
PM10,10/02/2024,19:00 - 20:00,93,µg/m³
PM10,10/02/2024,20:00 - 21:00,86,µg/m³
PM10,10/02/2024,21:00 - 22:00,94,µg/m³
PM10,10/02/2024,22:00 - 23:00,93,µg/m³
PM10,11/02/2024,23:00 - 0:00,85,µg/m³
PM10,11/02/2024,0:00 - 1:00,95,µg/m³
PM10,11/02/2024,1:00 - 2:00,101,µg/m³
PM10,11/02/2024,2:00 - 3:00,98,µg/m³
PM10,11/02/2024,3:00 - 4:00,101,µg/m³
PM10,11/02/2024,4:00 - 5:00,109,µg/m³
PM10,11/02/2024,5:00 - 6:00,89,µg/m³
PM10,11/02/2024,6:00 - 7:00,80,µg/m³
PM10,11/02/2024,7:00 - 8:00,72,µg/m³
PM10,11/02/2024,8:00 - 9:00,80,µg/m³
PM10,11/02/2024,9:00 - 10:00,91,µg/m³
PM10,11/02/2024,10:00 - 11:00,166,µg/m³
PM10,11/02/2024,11:00 - 12:00,125,µg/m³
PM10,11/02/2024,12:00 - 13:00,68,µg/m³
PM10,11/02/2024,13:00 - 14:00,48,µg/m³
PM10,11/02/2024,14:00 - 15:00,34,µg/m³
PM10,11/02/2024,15:00 - 16:00,34,µg/m³
PM10,11/02/2024,16:00 - 17:00,38,µg/m³
PM10,11/02/2024,17:00 - 18:00,56,µg/m³
PM10,11/02/2024,18:00 - 19:00,65,µg/m³
PM10,11/02/2024,19:00 - 20:00,51,µg/m³
PM10,11/02/2024,20:00 - 21:00,52,µg/m³
PM10,11/02/2024,21:00 - 22:00,57,µg/m³
PM10,11/02/2024,22:00 - 23:00,67,µg/m³
PM10,12/02/2024,23:00 - 0:00,49,µg/m³
PM10,12/02/2024,0:00 - 1:00,30,µg/m³
PM10,12/02/2024,1:00 - 2:00,45,µg/m³
PM10,12/02/2024,2:00 - 3:00,52,µg/m³
PM10,12/02/2024,3:00 - 4:00,41,µg/m³
PM10,12/02/2024,4:00 - 5:00,53,µg/m³
PM10,12/02/2024,5:00 - 6:00,66,µg/m³
PM10,12/02/2024,6:00 - 7:00,49,µg/m³
PM10,12/02/2024,7:00 - 8:00,42,µg/m³
PM10,12/02/2024,8:00 - 9:00,50,µg/m³
PM10,12/02/2024,9:00 - 10:00,43,µg/m³
PM10,12/02/2024,10:00 - 11:00,66,µg/m³
PM10,12/02/2024,11:00 - 12:00,50,µg/m³
PM10,12/02/2024,12:00 - 13:00,48,µg/m³
PM10,12/02/2024,13:00 - 14:00,44,µg/m³
PM10,12/02/2024,14:00 - 15:00,37,µg/m³
PM10,12/02/2024,15:00 - 16:00,39,µg/m³
PM10,12/02/2024,16:00 - 17:00,45,µg/m³
PM10,12/02/2024,17:00 - 18:00,56,µg/m³
PM10,12/02/2024,18:00 - 19:00,89,µg/m³
PM10,12/02/2024,19:00 - 20:00,83,µg/m³
PM10,12/02/2024,20:00 - 21:00,73,µg/m³
PM10,12/02/2024,21:00 - 22:00,72,µg/m³
PM10,12/02/2024,22:00 - 23:00,87,µg/m³
PM10,13/02/2024,23:00 - 0:00,81,µg/m³
PM10,13/02/2024,0:00 - 1:00,74,µg/m³
PM10,13/02/2024,1:00 - 2:00,51,µg/m³
PM10,13/02/2024,2:00 - 3:00,59,µg/m³
PM10,13/02/2024,3:00 - 4:00,52,µg/m³
PM10,13/02/2024,4:00 - 5:00,53,µg/m³
PM10,13/02/2024,5:00 - 6:00,57,µg/m³
PM10,13/02/2024,6:00 - 7:00,56,µg/m³
PM10,13/02/2024,7:00 - 8:00,64,µg/m³
PM10,13/02/2024,8:00 - 9:00,99,µg/m³
PM10,13/02/2024,9:00 - 10:00,110,µg/m³
PM10,13/02/2024,10:00 - 11:00,93,µg/m³
PM10,13/02/2024,11:00 - 12:00,70,µg/m³
PM10,13/02/2024,12:00 - 13:00,97,µg/m³
PM10,13/02/2024,13:00 - 14:00,98,µg/m³
PM10,13/02/2024,14:00 - 15:00,78,µg/m³
PM10,13/02/2024,15:00 - 16:00,75,µg/m³
PM10,13/02/2024,16:00 - 17:00,70,µg/m³
PM10,13/02/2024,18:00 - 19:00,69,µg/m³
PM10,13/02/2024,19:00 - 20:00,79,µg/m³
PM10,13/02/2024,20:00 - 21:00,72,µg/m³
PM10,13/02/2024,21:00 - 22:00,81,µg/m³
PM10,13/02/2024,22:00 - 23:00,69,µg/m³
PM10,14/02/2024,23:00 - 0:00,54,µg/m³
PM10,14/02/2024,0:00 - 1:00,56,µg/m³
PM10,14/02/2024,1:00 - 2:00,44,µg/m³
PM10,14/02/2024,2:00 - 3:00,40,µg/m³
PM10,14/02/2024,3:00 - 4:00,41,µg/m³
PM10,14/02/2024,4:00 - 5:00,33,µg/m³
PM10,14/02/2024,5:00 - 6:00,41,µg/m³
PM10,14/02/2024,6:00 - 7:00,47,µg/m³
PM10,14/02/2024,7:00 - 8:00,58,µg/m³
PM10,14/02/2024,8:00 - 9:00,58,µg/m³
PM10,14/02/2024,9:00 - 10:00,105,µg/m³
PM10,14/02/2024,10:00 - 11:00,80,µg/m³
PM10,14/02/2024,11:00 - 12:00,81,µg/m³
